B001459,AED,Line 1,2024-11-14,Team A,20.77,43.33,294,40.2,8.2,99.1,6.71,133.5,84.76,93.01,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B001460,GLP-1 Agonist,Line 3,2025-04-24,Team C,22,46.1,318,49.1,8.22,99.18,6.86,140.9,83.89,93.44,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B001461,COX-2 Inhibitor,Line 2,2024-04-19,Team C,21.96,47.54,381,27.4,5.17,98.94,6.68,97.8,88.64,92.37,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B001462,GLP-1 Agonist,Line 2,2024-06-17,Team D,21.23,34.31,290,60.5,7.73,99.04,6.75,149.8,82.89,91.66,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B001463,Antidepressant,Line 1,2025-01-30,Team C,23.39,38.6,326,42.8,7.17,99,6.71,113,85.13,96.53,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B001464,GLP-1 Agonist,Line 3,2024-06-01,Team C,22.26,42.37,304,54.3,8.42,98.68,7.07,149.8,85.26,91.6,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B001465,COX-2 Inhibitor,Line 1,2025-03-24,Team D,22.93,44.77,358,35.5,7.4,99.19,6.83,106.5,92.5,93.54,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B001466,COX-2 Inhibitor,Line1,2025-11-06,Team D,22.79,37.75,380,28.5,6.8,99.06,6.85,114.4,90.94,93.32,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001467,GLP-1 Agonist,Line 1,2024-08-11,Team A,21.38,43.75,327,55.8,8.59,98.66,7.02,137.6,81.41,90.75,Pass,No,None,None,Aug-24,0,0,0,0,0,0,0
B001468,Antidepressant,Line 2,2025-03-20,Team D,,37.55,316,35.8,6.66,98.66,6.75,100.6,86.8,95.16,Pass,No,None,None,Mar-25,1,0,0,0,0,0,1
B001469,COX-2 Inhibitor,Line 3,2025-10-31,Team B,23.1,49.52,350,40.4,7.64,99.04,6.81,131.1,88.45,94.64,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B001470,Antidepressant,Line 1,2025-10-15,Team A,21.44,44.65,331,43.4,6.56,99.37,6.88,135.5,83.41,93.9,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B001471,AED,Line 3,2024-01-06,Team C,,38.34,315,46.9,8.25,99.25,6.89,129,83.34,92.96,Pass,No,None,None,Jan-24,1,0,0,0,0,0,1
B001472,Antidepressant,Line 1,2024-03-21,Team D,22.43,39.35,300,37.7,6.69,99.55,6.87,124.4,85.15,92.87,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B001473,Antidepressant,Line 2,2025-12-21,Team A,21.96,39.27,306,40.2,6.14,98.94,6.87,128.9,88.28,95.56,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B001474,GLP-1 Agonist,Line 1,2025-11-07,Team A,20.43,40.8,321,41.8,7.91,99.2,7.04,137.9,91.88,94.79,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001475,GLP-1 Agonist,Line 2,2024-08-23,Team D,21.82,38.98,323,52.5,8.72,98.62,7.14,157.8,82.12,91.02,Pass,No,None,None,Aug-24,0,0,0,0,0,0,0
B001476,GLP-1 Agonist,Line 2,2025-01-15,Team C,21.3,34.27,296,51.1,7.69,99.21,6.89,145.2,86.93,94.15,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B001477,GLP-1 Agonist,Line 2,2025-02-22,Team A,21.9,33.03,305,47.9,8.66,99.48,,135.9,84.48,93.23,Pass,Yes,Equipment,Minor,Feb-25,0,0,0,1,0,0,1
B001478,AED,Line 1,2025-05-03,Team D,22.13,46.75,337,40.9,6.24,99.07,6.92,131,84.84,95.22,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B001479,GLP-1 Agonist,Line 3,2025-07-02,TEAM B,21.04,41.43,269,60.1,7.91,99.36,6.98,145,86.66,88.99,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001480,GLP-1 Agonist,Line 3,2024-09-29,Team B,21.97,40.53,292,42.3,7.87,98.72,6.85,126.8,91.17,92.52,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001481,GLP-1 Agonist,Line 2,2025-10-12,Team B,21.13,41.35,336,38.5,7.26,98.88,6.92,143.5,88.32,91.37,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B001482,Antidepressant,Line 2,2024-02-13,Team C,21.68,38.91,325,41.5,6.62,98.88,6.62,130.7,88.58,95.39,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B001483,COX-2 Inhibitor,Line 3,2024-01-24,Team A,22.1,43.92,320,38.1,7.03,99.14,6.77,103.7,88.52,95.02,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B001484,Antidepressant,Line 1,2025-12-01,Team B,22.85,54.69,322,47,6.89,98.96,7.03,122.4,86.77,94.13,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B001485,COX-2 Inhibitor,Line 3,2024-05-09,Team B,22.29,48.87,358,43.1,6.93,99.06,6.59,130.8,88.24,93.94,Failed,Yes,Material,Minor,May-24,0,0,0,0,0,0,0
B001486,Antidepressant,Line 1,2025-12-28,Team A,23.03,40.56,274,41.2,7.12,98.96,6.7,110.3,89.64,96.65,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B001487,AED,Line 3,2024-07-28,Team D,23.14,41.38,318,49.3,7.43,98.81,7.11,128.6,89.29,93,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B001488,GLP-1 Agonist,Line1,2024-09-23,Team A,20.95,25.7,293,50.7,7.83,99.27,6.83,163.8,84.37,94.32,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001489,AED,Line 1,2024-01-21,Team D,19.61,49.34,285,56.6,7.35,98.91,7.06,135.1,85.2,93.15,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B001490,GLP-1 Agonist,Line 2,2025-11-20,Team A,22.28,43.93,301,48.4,7.15,98.52,6.95,149.2,85.43,94.48,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001491,Antidepressant,Line 2,2024-09-19,Team B,21.74,39.28,318,38.3,7.29,98.6,6.79,137.1,90.63,92.9,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001492,AED,Line 3,2024-05-02,Team A,21.15,36.84,315,47.6,8.68,98.9,6.82,126,91.21,94.31,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B001493,COX-2 Inhibitor,Line 3,2024-12-19,Team B,22.06,37.22,334,25.1,7.08,98.85,6.53,113.8,93.05,93.04,Pass,Yes,Environmental,Minor,Dec-24,0,0,0,0,0,0,0
B001494,AED,Line1,2024-04-23,Team C,21.49,46.22,297,44.8,7.48,98.72,6.9,148.4,88.79,93.08,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B001495,GLP-1 Agonist,Line 1,2025-07-31,Team A,22.47,39.55,274,53,7.62,98.81,6.91,145.6,87.1,92.65,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001496,COX-2 Inhibitor,Line 2,2024-02-23,TEAM C,22.62,46.46,328,41.3,6.56,99.06,6.59,142.8,90.89,97.26,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B001497,aed,line 2,2024-12-30,Team D,22.76,44.43,330,46.6,7.94,98.74,6.78,126.6,91.72,93.49,Pass,No,None,None,Dec-24,0,0,0,0,0,0,0
B001498,COX-2 Inhibitor,Line 2,2024-10-13,Team B,,47.83,344,41.6,5.47,99.69,6.76,137.9,84.35,94.18,Pass,No,None,None,Oct-24,1,0,0,0,0,0,1
B001499,GLP-1 Agonist,Line 3,2024-01-28,Team A,21.27,41.85,299,55.6,8.22,98.53,6.9,145.8,85.36,92.42,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B001500,COX-2 Inhibitor,Line 3,2024-02-08,Team C,22.21,47.14,321,47.3,7.68,99.42,6.74,124,81.04,92.64,Pass,Yes,Process,Minor,Feb-24,0,0,0,0,0,0,0
B001501,COX-2 Inhibitor,Line 1,2025-01-14,Team A,22.92,32.55,333,40.5,6.06,99.27,6.37,125.5,90.65,95.22,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B001502,AED,Line 2,2024-10-15,Team A,22.42,37.83,328,43.3,7.47,98.85,6.93,129,88.23,93.4,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B001503,GLP-1 Agonist,Line2,2024-04-04,Team B,22.25,38.18,309,35.3,7.56,99.1,7.19,129.5,86.79,91.72,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B001504,GLP-1 Agonist,Line 2,2024-04-11,Team B,21.3,45.4,291,53.4,7.19,98.72,7.17,147.3,78.86,92.51,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B001505,AED,Line 1,2025-08-11,Team A,21.93,53.4,268,46.8,7.41,98.6,7.21,115,86.64,96.41,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B001506,GLP-1 Agonist,Line 2,2025-06-18,Team D,21.94,39.18,288,47.8,7.45,99.43,7.03,131.9,86.22,93.56,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B001507,COX-2 Inhibitor,Line 2,2025-03-20,Team C,22.21,39.94,331,34.2,6.7,98.59,6.7,123.1,89.24,94.28,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B001508,GLP-1 Agonist,Line 1,2025-09-01,Team D,20.65,30.23,284,52.3,8.32,99.04,6.83,149.9,83.86,94.22,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B001509,Antidepressant,Line 3,2024-02-20,Team B,21.4,46.32,313,42.1,7.57,99.07,6.76,130.7,85.41,92.86,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B001510,cox-2 inhibitor,Line 1,2025-05-17,Team B,22.32,40.25,355,36.8,6.6,99.61,6.76,119.7,89.1,97.25,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B001511,Antidepressant,Line 2,2025-07-04,Team D,22.5,56.79,319,40.7,7.11,98.74,7.1,128.9,86.17,93.37,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001512,Antidepressant,Line 2,2024-05-26,Team A,22.94,38.3,338,44.5,6.44,99.86,6.69,136.6,89.04,95.66,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B001513,COX-2 Inhibitor,Line 3,2025-01-27,Team B,21.48,53.53,313,33.2,6.76,99.22,6.94,104.2,89.09,95.78,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B001514,COX-2 Inhibitor,Line 1,2025-07-14,Team D,22.05,,335,40.1,6.24,98.46,6.69,114.9,84.83,94.53,Pass,No,None,None,Jul-25,0,1,0,0,0,0,1
B001515,AED,Line 1,2025-03-17,Team B,21.53,38.86,280,41,7.73,98.65,6.78,126.6,88.1,93.31,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B001516,antidepressant,Line 1,2024-07-01,Team D,22.6,43.16,312,38.2,7.24,99.13,6.91,124.1,89.59,94.2,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B001517,Antidepressant,Line 2,2025-04-30,Team B,21.6,45.86,301,45.9,7.51,98.71,6.91,109.9,90.56,94.76,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B001518,AED,Line 1,2025-07-09,Team B,21.48,42.87,338,38.5,8.02,99.15,6.89,114.2,90.21,92.2,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001519,Antidepressant,Line 3,2024-01-08,Team D,20.94,46.19,327,48.4,7.39,98.9,6.82,131.7,84.28,93.2,Pass,Yes,Process,Minor,Jan-24,0,0,0,0,0,0,0
B001520,Antidepressant,Line 1,2025-02-18,Team A,22.36,46.08,338,42.6,6.72,98.69,6.88,134.5,,94.54,Pass,No,None,None,Feb-25,0,0,0,0,0,1,1
B001521,GLP-1 Agonist,LINE 1,2025-01-03,Team D,21.38,42.98,292,38.9,7.29,98.63,6.79,127.9,84.58,90.85,Pass,Yes,Environmental,Minor,Jan-25,0,0,0,0,0,0,0
B001522,GLP-1 Agonist,Line 2,2024-09-25,Team A,21.01,39.92,282,55.5,7.18,99.18,6.88,138.5,84.41,90.98,Pass,Yes,Equipment,Minor,Sep-24,0,0,0,0,0,0,0
B001523,AED,Line 3,2024-02-02,TEAM B,21.61,38.13,296,48.2,6.92,98.47,6.69,139.4,87.48,93.55,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B001524,COX-2 Inhibitor,Line 3,2024-03-02,Team C,23.35,42.62,345,41.7,7.42,99.41,6.71,120,90.95,94.41,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B001525,COX-2 Inhibitor,Line 3,2025-07-02,Team C,21.75,43.88,373,44,6.39,99.44,6.86,132.6,91.47,92.98,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001526,Antidepressant,Line 2,2025-08-27,Team D,21.37,32.62,327,49.2,6.66,99.15,6.72,129.3,89.2,93.52,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B001527,GLP1 Agonist,Line 3,2024-11-02,Team D,22.44,40.85,293,50.6,8.19,98.48,6.92,132.2,84.63,92.05,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B001528,GLP-1 Agonist,Line 3,2025-11-17,Team C,,39.52,297,51.9,8.06,99.07,6.88,155.9,85.97,94.05,Pass,No,None,None,Nov-25,1,0,0,0,0,0,1
B001529,Antidepressant,Line 1,2025-11-09,Team C,22.5,35.52,319,105,7.52,99.05,6.61,136.9,88.31,94.68,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001530,Antidepressant,Line 2,2025-05-01,Team B,22.3,,356,39.1,6.93,,7.01,115.6,86.66,95.49,Pass,No,None,None,May-25,0,1,1,0,0,0,2
B001531,GLP-1 Agonist,Line 3,2025-02-28,Team D,21.47,38.44,322,40.8,7.46,99.47,6.95,138.9,86.44,90.02,Failed,Yes,Process,Critical,Feb-25,0,0,0,0,0,0,0
B001532,Antidepressant,Line 1,2025-12-06,Team C,21.74,51.65,325,42.2,7.54,,6.97,122.2,91.92,95.32,Pass,No,None,None,Dec-25,0,0,1,0,0,0,1
B001533,COX-2 Inhibitor,Line 2,2025-03-21,team a,23.12,44.1,342,45.6,7.27,98.71,6.48,130.1,88.76,94.55,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B001534,COX-2 Inhibitor,Line 2,2025-11-13,Team D,23.37,48.18,345,40.2,5.9,99.13,6.65,112.9,92.83,94.68,Pass,Yes,Equipment,Minor,Nov-25,0,0,0,0,0,0,0
B001535,Antidepressant,Line 2,2025-12-16,Team B,22.81,41.41,329,35.1,6.9,99.05,6.79,129.2,86.56,92.89,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B001536,GLP-1 Agonist,Line 1,2024-05-22,Team B,20.61,30.63,293,54,7.62,99.52,6.77,153,84.07,92.55,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B001537,AED,Line 2,2025-04-27,Team B,22.78,47.36,300,42.3,6.8,98.78,7,120.8,88.1,94.61,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B001538,COX-2 Inhibitor,Line 3,2025-06-18,Team D,22.23,39.71,359,27,7.59,99.09,6.68,113.3,92.01,91.59,Failed,No,None,None,Jun-25,0,0,0,0,0,0,0
B001539,AED,Line 1,2025-08-22,Team B,21.23,42.32,315,49.6,7.53,99.11,6.98,144.2,85.92,94.49,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B001540,GLP-1 Agonist,Line 2,2024-09-12,Team B,21.37,34.74,317,42.8,7.5,99.06,6.67,126.5,88.4,92.98,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001541,AED,Line 1,2025-09-21,Team A,22.42,44.36,345,53.8,7.65,99.02,6.8,130.1,87.16,92.62,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B001542,Antidepressant,Line 1,2024-12-22,Team B,22.41,47.33,329,48.3,7.7,99.09,6.87,135.4,83.81,93.63,Pass,No,None,None,Dec-24,0,0,0,0,0,0,0
B001543,GLP-1 Agonist,Line 3,2024-10-09,Team A,21.31,44.66,306,48.2,7.77,98.89,6.96,139.1,87.01,93.29,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B001544,Antidepressant,Line 2,2024-04-24,Team C,22.63,49.93,378,44.5,6.8,98.83,6.88,113.8,89.61,96.17,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B001545,GLP-1 Agonist,Line 2,2024-08-22,Team D,21.6,48.64,304,61.3,8.63,99.03,7.11,145.7,83.95,91.54,Pass,No,None,None,Aug-24,0,0,0,0,0,0,0
B001546,GLP-1 Agonist,Line 1,2025-12-13,Team B,21.07,29.77,280,52.5,7.12,,6.73,156.9,81.14,91.92,Pass,Yes,Process,Major,Dec-25,0,0,1,0,0,0,1
B001547,Antidepressant,Line 3,2025-06-07,Team D,21.47,36.03,315,43.8,7.96,99.39,6.73,147.2,86.47,93.64,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B001548,COX-2 Inhibitor,Line 1,2025-06-14,Team D,22.81,33.96,368,52.9,6.24,99.69,6.64,122.7,87.28,91.51,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B001549,GLP-1 Agonist,Line 3,2025-10-16,Team A,21.44,43.16,277,49.1,8.05,98.67,7.03,133,83.29,90.88,Pass,Yes,Process,Minor,Oct-25,0,0,0,0,0,0,0
B001550,Antidepressant,Line 1,2024-07-14,Team C,20.97,38.53,306,45.2,6.23,99.85,6.83,123.1,89.44,93.07,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B001551,Antidepressant,Line 1,2025-04-28,TEAM C,22.64,39.55,340,35.9,6.2,98.92,6.5,136.9,90.71,94.02,Failed,No,None,None,Apr-25,0,0,0,0,0,0,0
B001552,GLP-1 Agonist,Line 3,2024-09-28,Team B,21.14,38.92,295,40.3,8.59,98.73,6.88,142.6,87.08,93.35,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001553,GLP-1 Agonist,Line 1,2025-09-11,Team D,22.69,41.91,298,45.4,8.28,99.04,7.11,149.4,86.5,94.49,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B001554,GLP-1 Agonist,Line 3,2024-11-04,Team B,20.45,32.57,319,49.7,8.84,99.17,6.75,150.6,85.52,91.64,Pass,Yes,Equipment,Minor,Nov-24,0,0,0,0,0,0,0
B001555,Antidepressant,Line 1,2025-09-16,Team A,21.86,35.71,307,42.8,6.23,99.22,6.59,113.7,87.85,93.94,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B001556,COX-2 Inhibitor,Line 3,2025-06-30,Team C,21.98,43.01,314,30.7,6.12,99.38,6.7,106.7,86.89,92.55,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B001557,AED,Line 3,2025-07-18,Team A,21.07,49.99,290,49.1,7.98,98.94,7.02,129,84.71,90.25,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001558,GLP-1 Agonist,Line 3,2025-11-07,Team B,21.13,39.87,310,43.9,8.4,99.5,,132.9,86.29,92.35,Pass,No,None,None,Nov-25,0,0,0,1,0,0,1
B001559,COX-2 Inhibitor,Line 1,2025-07-31,Team C,23.83,39.04,345,40.3,6.24,99.18,6.88,113.5,91.7,95.99,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B001560,AED,Line 3,2024-08-22,Team C,21.91,33.26,303,51.6,7.56,98.86,6.8,132,86.73,92.46,Pass,No,None,None,Aug-24,0,0,0,0,0,0,0
B001561,AED,Line 3,2025-01-16,Team B,21.21,48.76,294,44.3,7,98.73,6.89,137.7,89.76,92.4,Failed,No,None,None,Jan-25,0,0,0,0,0,0,0
B001562,COX-2 Inhibitor,Line 1,2024-12-11,Team B,21.13,39.32,335,32.7,7.33,99.39,6.49,115.5,86.86,93.59,Pass,No,None,None,Dec-24,0,0,0,0,0,0,0
B001563,AED,Line 1,2024-02-17,Team A,20.51,38.26,335,53.5,7.34,99.23,6.89,146.9,84.69,92.59,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B001564,AED,Line 3,2025-03-09,Team B,21.4,35.42,300,51.3,7.89,99.14,6.69,139.1,,93.73,Pass,No,None,None,Mar-25,0,0,0,0,0,1,1
B001565,AED,Line 1,2024-11-15,TEAM C,21.32,36.8,303,45.8,7.38,98.86,7.08,124.5,85.22,94.12,Pass,Yes,Process,Minor,Nov-24,0,0,0,0,0,0,0
B001566,GLP-1 Agonist,Line 2,2024-10-14,Team C,21.33,35.19,279,56.1,8.69,99.31,6.95,146.5,82.57,92.79,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B001567,Antidepressant,Line 3,2024-03-21,Team B,20.3,,313,44,6.89,99.67,6.85,115.2,86.45,94.03,Pass,No,None,None,Mar-24,0,1,0,0,0,0,1
B001568,Antidepressant,Line 1,2025-01-03,Team A,21.93,35.96,326,38.6,7.52,99.2,6.74,101.8,93.05,94.66,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B001569,GLP-1 Agonist,Line 2,2025-02-27,Team C,22.27,40.93,338,42.5,6.9,99.4,7.12,141.1,85.21,91.44,Pass,No,None,None,Feb-25,0,0,0,0,0,0,0
B001570,GLP-1 Agonist,Line 2,2024-03-18,Team C,22.72,38.77,304,47.4,8.42,99.16,6.66,147.9,87.03,92.62,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B001571,GLP-1 Agonist,Line 1,2025-04-09,Team A,20.08,51.11,299,52.2,7.01,99.43,6.99,141.6,86.1,91.59,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B001572,COX-2 Inhibitor,Line 3,2024-05-02,Team C,21.9,34.48,356,47.1,7.21,99.41,6.71,123.3,82.51,93.99,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B001573,COX-2 Inhibitor,Line 1,2024-04-15,Team A,21.86,43.81,353,38.1,7.5,99.21,6.91,106,88.94,95.14,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B001574,AED,Line 2,2024-10-20,Team B,21.91,44.87,305,51.7,7.92,99.18,6.79,146.4,84.28,88.91,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B001575,Antidepressant,Line 3,2024-10-11,Team C,21.09,36.85,361,42.3,7.59,99.04,6.5,132.1,88.83,94.94,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B001576,Antidepressant,Line 1,2025-10-30,Team C,23.26,42.48,320,36.7,6.24,99.18,6.83,123.9,92.78,95.15,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B001577,AED,Line 3,2024-02-19,Team C,21.83,47.85,319,39.3,7.05,99.25,7.05,128.4,86.67,91.99,Pass,Yes,Environmental,Minor,Feb-24,0,0,0,0,0,0,0
B001578,AED,Line 1,2024-09-12,Team D,21.71,44.48,325,42.2,7.94,99.2,6.95,123.8,86.74,94.56,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001579,AED,Line 2,2025-06-20,Team A,22.99,50.92,321,37,7.28,98.81,7.03,115.6,93.68,92.55,Failed,No,None,None,Jun-25,0,0,0,0,0,0,0
B001580,AED,Line 1,2024-07-01,Team D,,33.11,342,56.1,8.18,99.19,6.54,140,83.45,90.08,Pass,No,None,None,Jul-24,1,0,0,0,0,0,1
B001581,AED,Line 3,2025-12-18,Team B,22.1,39.79,304,47.9,7.79,99.21,6.82,129.6,82.92,95.7,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B001582,GLP-1 Agonist,Line 3,2025-06-27,Team B,20.94,47.38,314,48,7.99,99.01,7.05,136.6,88.44,93.04,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B001583,GLP-1 Agonist,Line 3,2025-11-22,Team D,20.47,44.56,303,58,8.92,99.07,6.97,162.8,83.49,91.7,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001584,Antidepressant,Line 3,2025-11-24,Team B,21.54,44.7,338,35.3,7.26,99.13,6.61,122.3,89.22,92.56,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001585,COX-2 Inhibitor,Line 3,2024-03-20,Team A,24.14,49.17,336,38.7,6.88,98.77,6.88,98.8,93.18,94.49,Failed,Yes,Environmental,Minor,Mar-24,0,0,0,0,0,0,0
B001586,AED,Line 3,2024-12-01,Team C,22.27,34.42,309,57.5,7.31,98.88,6.89,136.3,81.06,91.88,Failed,No,None,None,Dec-24,0,0,0,0,0,0,0
B001587,GLP-1 Agonist,Line2,2025-06-28,Team C,21.71,43.98,313,46.2,8.26,98.99,6.93,128.9,85.59,91.99,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B001588,COX-2 Inhibitor,Line 3,2024-01-07,Team C,21.77,48.32,346,53,7.72,99.31,6.77,129.6,82.99,94.2,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B001589,GLP-1 Agonist,Line 2,2024-11-26,Team A,22.18,36.71,285,52.3,7.62,99.15,6.86,129.4,85.66,93.72,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B001590,Antidepressant,Line 3,2025-05-18,Team C,20.98,55.15,344,49.7,8.27,98.7,6.94,136.7,84.8,93.66,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B001591,Antidepressant,Line 1,2025-08-02,Team A,20.82,42.98,333,48.3,7.36,99.07,6.87,126.8,84.28,93.7,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B001592,Antidepressant,Line 2,2024-10-30,Team C,21.58,31.04,319,42,7.15,98.93,6.7,121.9,89.31,93.84,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B001593,AED,Line 3,2025-09-22,Team C,23.27,45.91,307,42.8,8.06,98.48,7.09,132.2,86.82,94.74,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B001594,GLP-1 Agonist,Line 1,2025-05-07,Team D,22.92,36.4,307,46.4,8.11,98.98,7.04,136.2,83.54,94.22,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B001595,AED,Line 1,2024-02-03,Team D,21.46,49.82,327,39.6,7.27,99.28,7,125,85.36,93.07,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B001596,COX-2 Inhibitor,Line 3,2024-07-22,Team A,21.99,45.74,311,39.1,6.89,99.14,7.1,119.2,88.65,93.51,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B001597,Antidepressant,Line 2,2025-11-16,Team A,20.77,39.01,327,41,8.06,99.69,6.94,125.3,84.21,92.73,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B001598,Antidepressant,Line 1,2024-01-02,Team C,22.06,49.51,332,51.3,6.92,98.94,6.83,134.6,86.83,93.35,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B001599,AED,Line 1,2024-03-19,Team D,21.92,48.7,273,48.3,7.82,98.91,7.02,134.2,89.36,93.63,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B001600,Antidepressant,Line 2,2024-09-08,Team A,22.59,37.86,324,55,7.41,98.85,6.5,145.4,86.83,93.75,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B001601,AED,Line 2,2025-12-27,Team B,22.48,43.24,328,32.1,7.1,98.85,6.92,117.3,87.65,93.07,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B001602,Antidepressant,Line 3,2025-05-30,Team B,21.85,44.58,330,35.8,7.81,98.7,7.04,125.2,89.12,93.4,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B001603,COX-2 Inhibitor,Line 3,2024-04-17,Team B,22.92,41.18,354,37.5,6.76,98.72,7.02,142.1,85.73,94.8,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
